arrival_time,service_start,service_end,service_duration,sample_steps,condition_value,num_in_queue,retry_count,eta,omega,distortion,waiting_time,response_time
2.4082388877868652,2.411341428756714,4.350584983825684,1.9392435550689697,70,-453.00835494296933,0,0,11.630588005307434,0.9997695597592772,polydec,0.003102540969848633,1.9423460960388184
4.7476208209991455,4.749936819076538,6.342945337295532,1.5930085182189941,70,-360.836400173102,0,0,11.630588005307434,0.9997695597592772,polydec,0.002315998077392578,1.5953245162963867
7.135596752166748,7.137876987457275,8.712472438812256,1.5745954513549805,70,-422.7281779211927,0,0,11.630588005307434,0.9997695597592772,polydec,0.0022802352905273438,1.5768756866455078
7.416461229324341,8.713426113128662,10.230412006378174,1.5169858932495117,67,-393.8771699942796,1,0,11.400688707481295,0.9998874305408112,polydec,1.2969648838043213,2.813950777053833
7.5037147998809814,10.231323719024658,11.743604898452759,1.5122811794281006,67,-405.47438519136756,1,0,11.400688707481295,0.9998874305408112,polydec,2.7276089191436768,4.239890098571777
8.95847201347351,11.744580507278442,14.77280855178833,3.0282280445098877,67,-435.4136689726175,1,1,11.400688707481295,0.9998874305408112,polydec,2.7861084938049316,5.814336538314819
10.370591640472412,14.773667097091675,16.071153163909912,1.2974860668182373,58,-406.2936075392041,4,0,18.47412777564057,0.9936021415870584,polydec,4.403075456619263,5.7005615234375
13.4987313747406,16.072020292282104,17.381206035614014,1.3091857433319092,58,-434.1900853831404,4,0,18.47412777564057,0.9936021415870584,polydec,2.573288917541504,3.882474660873413
13.578872919082642,17.382038831710815,18.746846914291382,1.3648080825805664,61,-353.7314034298968,3,0,10.760261999649256,0.998935612653359,polydec,3.803165912628174,5.16797399520874
14.627166509628296,18.74774718284607,20.07146120071411,1.323714017868042,58,-442.37604898856443,4,0,18.47412777564057,0.9936021415870584,polydec,4.120580673217773,5.444294691085815
14.698352098464966,20.072266817092896,21.174799919128418,1.1025331020355225,49,-381.4724003849587,7,0,11.459289855989988,1.0,polydec,5.37391471862793,6.476447820663452
15.788963079452515,21.1756010055542,22.216881275177002,1.0412802696228027,46,-374.8224230118567,8,0,11.374549952115554,1.0,polydec,5.386637926101685,6.427918195724487
17.52267289161682,22.217652320861816,23.324448823928833,1.1067965030670166,49,-411.70330268818986,7,0,11.459289855989988,1.0,polydec,4.694979429244995,5.801775932312012
17.910684823989868,23.32520580291748,24.34883999824524,1.0236341953277588,46,-369.02286990678175,8,0,11.374549952115554,1.0,polydec,5.414520978927612,6.438155174255371
19.14418387413025,24.349586009979248,25.38994836807251,1.0403623580932617,46,-370.3901721667918,8,0,11.374549952115554,1.0,polydec,5.205402135848999,6.245764493942261
19.298842906951904,25.39071559906006,26.496131896972656,1.1054162979125977,49,-390.8227162231261,7,0,11.459289855989988,1.0,polydec,6.091872692108154,7.197288990020752
19.391155004501343,26.496920585632324,27.539408683776855,1.0424880981445312,46,-390.012657936516,8,0,11.374549952115554,1.0,polydec,7.1057655811309814,8.148253679275513
19.707375049591064,27.54017400741577,29.210928678512573,1.6707546710968018,37,-441.63000809275275,11,1,11.434367277084757,0.9994959116484772,polydec,7.832798957824707,9.503553628921509
20.61019802093506,29.211679935455322,29.9793598651886,0.7676799297332764,34,-447.72542985029247,12,0,10.913193971334913,0.9999979362280224,polydec,8.601481914520264,9.36916184425354
21.02429962158203,29.9800705909729,30.751521825790405,0.7714512348175049,34,-456.67907592282614,12,0,10.913193971334913,0.9999979362280224,polydec,8.95577096939087,9.727222204208374
22.273593187332153,30.752214193344116,31.451255083084106,0.6990408897399902,31,-407.7933954494732,13,0,10.997016904316798,0.9987674350684654,polydec,8.478621006011963,9.177661895751953
22.498050212860107,31.452001333236694,32.14673590660095,0.6947345733642578,31,-418.3676694967735,13,0,10.997016904316798,0.9987674350684654,polydec,8.953951120376587,9.648685693740845
24.33857297897339,32.147438287734985,32.77881693840027,0.6313786506652832,28,-429.74078630961117,14,0,11.324214427173104,0.9999119392196684,polydec,7.808865308761597,8.44024395942688
25.567593812942505,32.77950859069824,33.409759521484375,0.6302509307861328,28,-454.73493672685925,14,0,11.324214427173104,0.9999119392196684,polydec,7.211914777755737,7.84216570854187
