arrival_time,service_start,service_end,service_duration,sample_steps,condition_value,num_in_queue,retry_count,eta,omega,distortion,waiting_time,response_time
1.9273295402526855,1.9298253059387207,5.527405500411987,3.5975801944732666,70,-437.2847075836671,0,1,11.630588005307434,0.9997695597592772,polydec,0.0024957656860351562,3.6000759601593018
3.7988996505737305,5.5283427238464355,8.758596897125244,3.2302541732788086,70,-458.9542251689159,0,1,11.630588005307434,0.9997695597592772,polydec,1.729443073272705,4.959697246551514
5.709425210952759,8.759443521499634,10.271670818328857,1.5122272968292236,66,-444.55252254863154,4,0,10.390330192302596,0.9987835657846724,polydec,3.050018310546875,4.562245607376099
5.9342145919799805,10.272443532943726,11.827798843383789,1.5553553104400635,67,-428.86908369579805,3,0,11.400688707481295,0.9998874305408112,polydec,4.338228940963745,5.893584251403809
6.004081964492798,11.828547477722168,13.28104853630066,1.4525010585784912,64,-452.4825470506048,6,0,11.09686261394278,0.9998550989550544,polydec,5.82446551322937,7.276966571807861
7.168073654174805,13.281790018081665,16.181706190109253,2.899916172027588,64,-430.6697077311348,6,1,11.09686261394278,0.9998550989550544,polydec,6.11371636390686,9.013632535934448
8.297834157943726,16.182430505752563,17.514815092086792,1.3323845863342285,59,-459.5016159096025,11,0,12.746959288601222,0.991137821621192,polydec,7.884596347808838,9.216980934143066
10.800525903701782,17.515610456466675,18.813410997390747,1.2978005409240723,58,-369.5367904164047,12,0,18.47412777564057,0.9936021415870584,polydec,6.715084552764893,8.012885093688965
10.864688873291016,18.81410503387451,20.09902286529541,1.2849178314208984,57,-399.380785761929,13,0,12.863440551882883,1.0,polydec,7.949416160583496,9.234333992004395
11.7031729221344,20.099690675735474,21.38749885559082,1.2878081798553467,57,-370.4272710467813,13,0,12.863440551882883,1.0,polydec,8.396517753601074,9.684325933456421
11.76023530960083,21.388179302215576,23.853858709335327,2.465679407119751,55,-423.9611241313969,15,1,12.350497276057045,0.9999483833282724,polydec,9.627943992614746,12.093623399734497
