fold,steps,mae_no_exit,validity_no_exit,execution_time_sec,mae_early_exit,validity_early_exit
259,25,,,0.11546754837036133,,1.0
259,40,,,0.9649326801300049,,1.0
259,55,,,1.0859622955322266,,1.0
259,70,,,1.5576763153076172,,1.0
259,85,,,1.2665996551513672,,1.0
259,100,,,1.492677927017212,,1.0
260,10,,,1.6637506484985352,,1.0
260,25,,,0.44177865982055664,,1.0
260,40,,,0.9057154655456543,,1.0
260,55,,,0.5763247013092041,,1.0
260,70,,,1.6165237426757812,,1.0
260,85,,,1.4252047538757324,,1.0
260,100,,,2.4186995029449463,,1.0
261,10,,,0.4843447208404541,,1.0
261,25,,,1.2173142433166504,,1.0
261,40,,,0.9874722957611084,,1.0
261,55,,,0.20785045623779297,,1.0
261,70,,,1.6357178688049316,,1.0
261,85,,,1.7230896949768066,,1.0
261,100,,,0.36461496353149414,,1.0
262,10,,,0.43729615211486816,,1.0
262,25,,,0.6222386360168457,,1.0
262,40,,,1.531374454498291,,1.0
262,55,,,0.9641573429107666,,1.0
262,70,,,1.289309024810791,,1.0
262,85,,,1.7965643405914307,,1.0
262,100,,,2.0601165294647217,,1.0
263,10,,,0.48477602005004883,,1.0
263,25,,,0.43816566467285156,,1.0
263,40,,,0.6666650772094727,,1.0
263,55,,,1.0347883701324463,,1.0
263,70,,,1.4926681518554688,,1.0
263,85,,,1.8529188632965088,,1.0
263,100,,,1.8835499286651611,,1.0
264,10,,,0.6877415180206299,,1.0
264,25,,,0.524019718170166,,1.0
264,40,,,1.9101474285125732,,1.0
264,55,,,1.1470191478729248,,1.0
264,70,,,1.354015827178955,,1.0
264,85,,,1.9515221118927002,,1.0
264,100,,,2.308156728744507,,1.0
265,10,,,0.27848100662231445,,1.0
265,25,,,0.5294041633605957,,1.0
265,40,,,0.6430902481079102,,1.0
265,55,,,0.6570620536804199,,1.0
265,70,,,1.3103601932525635,,1.0
265,85,,,1.7574405670166016,,1.0
265,100,,,0.32192516326904297,,1.0
266,10,,,0.25043702125549316,,1.0
266,25,,,1.1017124652862549,,1.0
266,40,,,0.8994066715240479,,1.0
266,55,,,0.36694860458374023,,1.0
266,70,,,1.6281993389129639,,1.0
266,85,,,1.4886474609375,,1.0
266,100,,,2.23982834815979,,1.0
267,10,,,0.5318241119384766,,1.0
267,25,,,0.5070340633392334,,1.0
267,40,,,1.3038768768310547,,1.0
267,55,,,1.0571885108947754,,1.0
267,70,,,1.5840928554534912,,1.0
267,85,,,1.660895824432373,,1.0
267,100,,,1.9540274143218994,,1.0
268,10,,,0.736581563949585,,1.0
268,25,,,0.5515832901000977,,1.0
268,40,,,0.6352229118347168,,1.0
268,55,,,1.1481151580810547,,1.0
268,70,,,1.4655721187591553,,1.0
268,85,,,1.6463568210601807,,1.0
268,100,,,1.7087218761444092,,1.0
269,10,,,0.20819091796875,,1.0
269,25,,,0.5729732513427734,,1.0
269,40,,,1.60408616065979,,1.0
269,55,,,0.9424188137054443,,1.0
269,70,,,2.908240795135498,,1.0
269,85,,,3.4317870140075684,,1.0
269,100,,,2.181555986404419,,1.0
270,10,,,0.6912703514099121,,1.0
270,25,,,0.5464811325073242,,1.0
270,40,,,1.691512107849121,,1.0
270,55,,,0.0948781967163086,,1.0
270,70,,,1.2834632396697998,,1.0
270,85,,,1.6949388980865479,,1.0
270,100,,,2.3950929641723633,,1.0
271,10,,,0.4854123592376709,,1.0
271,25,,,0.5720245838165283,,1.0
271,40,,,0.9858052730560303,,1.0
271,55,,,1.2633111476898193,,1.0
271,70,,,1.213078260421753,,1.0
271,85,,,1.134437084197998,,1.0
271,100,,,2.1893796920776367,,1.0
272,10,,,2.8198201656341553,,1.0
272,25,,,0.5540642738342285,,1.0
272,40,,,0.11559867858886719,,1.0
272,55,,,0.9166102409362793,,1.0
272,70,,,1.3331599235534668,,1.0
272,85,,,1.6786632537841797,,1.0
272,100,,,2.148646354675293,,1.0
273,10,,,0.29978394508361816,,1.0
273,25,,,0.5224175453186035,,1.0
273,40,,,0.7101731300354004,,1.0
273,55,,,1.1333379745483398,,1.0
273,70,,,1.2386691570281982,,1.0
273,85,,,1.8321647644042969,,1.0
273,100,,,2.0448081493377686,,1.0
274,10,,,0.13924360275268555,,1.0
274,25,,,0.5071964263916016,,1.0
274,40,,,0.7337014675140381,,1.0
274,55,,,0.5890312194824219,,1.0
274,70,,,0.3880615234375,,1.0
274,85,,,1.7726325988769531,,1.0
274,100,,,1.7894740104675293,,1.0
275,10,,,0.6950867176055908,,1.0
275,25,,,1.2148022651672363,,1.0
275,40,,,0.9384856224060059,,1.0
275,55,,,0.8041532039642334,,1.0
275,70,,,1.51434326171875,,1.0
275,85,,,1.520862340927124,,1.0
275,100,,,1.646151065826416,,1.0
276,10,,,0.7379336357116699,,1.0
276,25,,,1.1714684963226318,,1.0
276,40,,,0.9841287136077881,,1.0
276,55,,,1.2175593376159668,,1.0
276,70,,,1.3754518032073975,,1.0
276,85,,,1.489473819732666,,1.0
276,100,,,1.6825165748596191,,1.0
277,10,,,0.37014079093933105,,1.0
277,25,,,0.4819822311401367,,1.0
277,40,,,0.7556931972503662,,1.0
277,55,,,1.0788211822509766,,1.0
277,70,,,1.5191245079040527,,1.0
277,85,,,2.0242316722869873,,1.0
277,100,,,2.2208783626556396,,1.0
278,10,,,0.4863851070404053,,1.0
278,25,,,0.5746364593505859,,1.0
278,40,,,0.8273043632507324,,1.0
278,55,,,1.1001689434051514,,1.0
278,70,,,1.333289623260498,,1.0
278,85,,,1.7935981750488281,,1.0
278,100,,,2.0531835556030273,,1.0
279,10,,,0.2999577522277832,,1.0
279,25,,,0.5693399906158447,,1.0
279,40,,,0.9231710433959961,,1.0
279,55,,,1.0779573917388916,,1.0
